"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"912273381885644800","https://twitter.com/tzitzikostas/status/912273381885644800","Με τν εκδήλωση""Voltάρω""αναδείξαμε τα πλεονεκτήματα τς ηλεκτροκίνησης.Στόχος να αντικαταστήσουμε 50υπηρεσιακά συμβατικά οχήματα με ηλεκτρικά https://t.co/HUTY8XzMTR","2017-09-25 11:11 +0000","1639.0","119.0","0.0726052471018914","6.0","1.0","30.0","4.0","12.0","0.0","5.0","0.0","0","0","0","0","0","61","61","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"911286015251402753","https://twitter.com/tzitzikostas/status/911286015251402753","Από την πρώτη στιγμή η Περιφέρεια Κ. Μακεδονίας,με όλες τις δυνάμεις της,στηρίζει το δύσκολο έργο της Πυροσβεστικής σε Χαλκιδική κ Σέρρες https://t.co/esWsKWWRXv","2017-09-22 17:48 +0000","1930.0","147.0","0.07616580310880829","9.0","1.0","37.0","5.0","13.0","0.0","10.0","0.0","0","0","0","0","0","72","72","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"909819672253681665","https://twitter.com/tzitzikostas/status/909819672253681665","Παραδώσαμε στην κυκλοφορία τη νέα γέφυρα Αξιού που συνδέει Ανατολικό κΒραχιά,βάλαμε τέλος στην ταλαιπωρία των αγροτώνhttps://t.co/z6tnOe8jzs https://t.co/1oH1Rs8fZj","2017-09-18 16:41 +0000","1839.0","115.0","0.06253398586188146","6.0","0.0","30.0","2.0","4.0","0.0","6.0","0.0","0","0","0","0","0","67","67","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"909497299562352640","https://twitter.com/tzitzikostas/status/909497299562352640","Σήμερα η ΔΕΘ κλείνει την αυλαία της. Η 82η ΔΕΘ, με τιμώμενη χώρα την Κίνα, ήταν αναμφίβολα η πιο επιτυχημένη της τελευταίας 10ετίας! https://t.co/w5IFg2us2W","2017-09-17 19:20 +0000","2645.0","136.0","0.05141776937618148","8.0","1.0","33.0","4.0","15.0","0.0","20.0","0.0","0","0","0","0","0","55","55","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"908992500114821126","https://twitter.com/tzitzikostas/status/908992500114821126","Συνάντηση με τον Πρόεδρο της Νέας Δημοκρατίας @kmitsotakis στο περίπτερο της Περιφέρειας Κεντρικής Μακεδονίας στην 82η ΔΕΘ https://t.co/dPo8OOFft5","2017-09-16 09:54 +0000","3036.0","247.0","0.0813570487483531","12.0","1.0","56.0","6.0","16.0","0.0","28.0","0.0","0","0","0","0","0","128","128","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"908788879112720384","https://twitter.com/tzitzikostas/status/908788879112720384","Από τη σημερινή επίσκεψη στην Τεχνόπολη και στο νοσοκομείο Παπαγεωργίου της Θεσσαλονίκης με τον @kmitsotakis https://t.co/BBshkPxwyE","2017-09-15 20:25 +0000","2747.0","195.0","0.07098653076083","9.0","0.0","46.0","10.0","7.0","0.0","13.0","0.0","0","0","1","0","0","109","109","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"907949565579550720","https://twitter.com/tzitzikostas/status/907949565579550720","Στη σημερινή συνάντηση των Περιφερειαρχών της χώρας με τον Υπουργό Εσωτερικών Πάνο Σκουρλέτη για την επίλυση σημαντικών θεμάτων https://t.co/BkRpBYybJq","2017-09-13 12:50 +0000","1868.0","95.0","0.05085653104925054","7.0","2.0","24.0","3.0","8.0","0.0","9.0","0.0","0","0","0","0","0","42","42","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"907655650905378818","https://twitter.com/tzitzikostas/status/907655650905378818","Οι ""Μαγεμένες"" επέστρεψαν στο σπίτι τους! Από χτες βρίσκονται πια στη θέση τους στο Αρχαιολογικό Μουσείο Θεσσαλονίκης https://t.co/hkush00tUM","2017-09-12 17:22 +0000","2240.0","132.0","0.05892857142857143","10.0","0.0","45.0","5.0","6.0","0.0","8.0","0.0","0","0","0","0","0","58","58","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"907575089276882944","https://twitter.com/tzitzikostas/status/907575089276882944","Συνάντηση με τον Αρχηγό του ΓΕΝ Νικόλαο Τσούνη - Tο θωρηκτό 'ΑΒΕΡΩΦ' στη Θεσσαλονίκη για τους εορτασμούς της 26ης και 28ης Οκτωβρίου https://t.co/3la5Oyoqwr","2017-09-12 12:02 +0000","1433.0","73.0","0.050942079553384506","5.0","0.0","18.0","2.0","4.0","0.0","7.0","0.0","0","0","0","0","0","37","37","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"907273400669925377","https://twitter.com/tzitzikostas/status/907273400669925377","Συνάντηση με Αν.Υπ.Οικ. κ Ανάπτυξης Αλ.Χαρίτση-40 εκ.ευρώ για συντήρηση οδικού δικτύου κ έναρξη ΕΟ Θεσ/νίκης-Έδεσσας https://t.co/3EJsDhy9Am https://t.co/mEIFJD5CR9","2017-09-11 16:03 +0000","1369.0","79.0","0.0577063550036523","5.0","0.0","22.0","5.0","13.0","0.0","9.0","0.0","0","0","0","0","0","25","25","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"907223971870978050","https://twitter.com/tzitzikostas/status/907223971870978050","Καλή σχολική χρονιά στους μαθητές, γονείς και εκπαιδευτικούς! Είμαι χαρούμενος γιατί παραδώσαμε ακόμα ένα σχολείο το Δημοτικό Γαλάτιστας https://t.co/6AMVThgeyJ","2017-09-11 12:47 +0000","1936.0","105.0","0.054235537190082644","9.0","1.0","36.0","5.0","4.0","0.0","8.0","0.0","0","0","0","0","0","42","42","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"906457220107444224","https://twitter.com/tzitzikostas/status/906457220107444224","Συγκίνηση και ένα τεράστιο ευχαριστώ για τον Νίκο Γκάλη.Όλοι οι Θεσσαλονικείς, όλοι οι Έλληνες είμαστε υπερήφανοι που μπήκε στο Hall of Fame https://t.co/DiHgkBkbMc","2017-09-09 10:00 +0000","2980.0","140.0","0.04697986577181208","17.0","1.0","78.0","7.0","2.0","0.0","19.0","0.0","0","0","0","0","0","16","16","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"906129794311622656","https://twitter.com/tzitzikostas/status/906129794311622656","Συνάντηση με τον Υπ.Μεταναστευτικής Πολιτικής Γ.Μουζάλα -Επετεύχθη ο στόχος για αποσυμφόρηση της Κεντρικής Μακεδονίαςhttps://t.co/zTOsRYwhoG https://t.co/6n8RTIFKfg","2017-09-08 12:19 +0000","1563.0","70.0","0.044785668586052464","4.0","1.0","19.0","2.0","10.0","0.0","6.0","0.0","0","0","0","0","0","28","28","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"905789283193278464","https://twitter.com/tzitzikostas/status/905789283193278464","Τώρα στην εκπομπή της ΕΡΤ3 ΕπιΚοινωνία με τη @davgeri και τον Δημήτρη Παπαγρηγορίου","2017-09-07 13:46 +0000","1180.0","37.0","0.03135593220338983","6.0","0.0","15.0","8.0","0.0","0.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"905757988132184065","https://twitter.com/tzitzikostas/status/905757988132184065","1,5 εκ.€ από το ΕΣΠΑ της Περιφέρ. Κ. Μακεδονίας για απόκτηση γνώσεων κ ανάπτυξη νέων δεξιοτήτων για 750 εργαζόμενους https://t.co/bWPqmhCuOd https://t.co/zTzSozhb3g","2017-09-07 11:41 +0000","1532.0","54.0","0.03524804177545692","5.0","0.0","28.0","2.0","9.0","0.0","9.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"905378947336204288","https://twitter.com/tzitzikostas/status/905378947336204288","1,8 εκ.€ από το ΕΣΠΑ της Περιφέρειας Κ.Μακεδονίας για κατάρτιση, επαγγελματική κ κοινωνική ένταξη ατόμων με αναπηρίεςhttps://t.co/Dy4IZWcde2 https://t.co/UvcRyQluoG","2017-09-06 10:35 +0000","1602.0","49.0","0.03058676654182272","7.0","0.0","19.0","7.0","11.0","0.0","4.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"904303900530020352","https://twitter.com/tzitzikostas/status/904303900530020352","Συνέντευξη στην εφημερίδα @neaselidanews - ""Αυτή η κυβέρνηση δεν μπορεί να βγάλει τη χώρα από την κρίση"" https://t.co/s5WZQEmRPO https://t.co/F3CMvOTMSZ","2017-09-03 11:23 +0000","1877.0","68.0","0.036228023441662226","12.0","0.0","26.0","5.0","7.0","0.0","11.0","0.0","0","0","0","0","0","7","7","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
