"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"890846645562290176","https://twitter.com/tzitzikostas/status/890846645562290176","Τρία μεγάλα έργα προϋπολογισμού 24 εκατομμυρίων ευρώ στις Σέρρες, μέσω του ΕΣΠΑ της Περιφέρειας Κεντρικής Μακεδονίας https://t.co/zz8CZxg4zz https://t.co/iyimiNv0ue","2017-07-28 08:09 +0000","2492.0","82.0","0.03290529695024077","8.0","1.0","30.0","3.0","13.0","0.0","10.0","0.0","0","0","0","0","0","17","17","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"889825602622115840","https://twitter.com/tzitzikostas/status/889825602622115840","67 εκ.ευρώ από το ΕΣΠΑ της Περιφέρειας Κεντρικής Μακεδονίας για 12 αποχετευτικά έργα για 62.000 πολίτες σε 10 Δήμους https://t.co/Nco3TZR1Eu https://t.co/IpfhJmnYWH","2017-07-25 12:32 +0000","2074.0","48.0","0.023143683702989394","7.0","0.0","23.0","2.0","5.0","0.0","6.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"889754639263989760","https://twitter.com/tzitzikostas/status/889754639263989760","Να μην αποκλειστεί κανένας νέος αγρότης που το δικαιούται από επιδοτήσεις του προγράμματος εγκατάστασης νέων γεωργών https://t.co/G3mhkMfexr https://t.co/mwXzlSeEZ0","2017-07-25 07:50 +0000","2172.0","63.0","0.029005524861878452","7.0","3.0","25.0","3.0","2.0","0.0","17.0","0.0","0","0","1","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"889385461164191744","https://twitter.com/tzitzikostas/status/889385461164191744","Η Ελλάδα στην κορυφή του ευρωπαϊκού μπάσκετ! Ένα μεγάλο μπράβο στην Εθνική Νέων. Ευχαριστούμε παιδιά, μας κάνατε υπερήφανους! #FIBAU20Europe https://t.co/dZb5uwAnfZ","2017-07-24 07:23 +0000","2263.0","54.0","0.023862129916040652","7.0","1.0","29.0","5.0","0.0","0.0","8.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"888366545273065473","https://twitter.com/tzitzikostas/status/888366545273065473","Ιδιαίτερα εποικοδομητική,σε εξαιρετικά φιλικό κλίμα η συνάντηση με τον Αν.Υπουργό Εξωτερικών των ΗΠΑ Hoyt Brian Yee  https://t.co/NcIr7jXZU7 https://t.co/pNzor42cAc","2017-07-21 11:54 +0000","4034.0","116.0","0.02875557759048091","9.0","0.0","31.0","6.0","10.0","0.0","28.0","0.0","0","0","0","0","0","32","32","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"888011419840643074","https://twitter.com/tzitzikostas/status/888011419840643074","Τόνωση ιδιωτικού τομέα,μεταρρυθμίσεις,φιλικό κλίμα σε επιχειρήσεις κ επενδύσεις,χαμηλότεροι φόροι για να πάμε μπροστάhttps://t.co/1wUfhkcJuJ https://t.co/i6en608TWZ","2017-07-20 12:23 +0000","2604.0","114.0","0.04377880184331797","11.0","3.0","35.0","5.0","10.0","0.0","29.0","0.0","0","0","0","0","0","21","21","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"887970047410438144","https://twitter.com/tzitzikostas/status/887970047410438144","Σε λίγο στην εκπομπή του ΣΚΑΪ Αταίριαστοι με τους δημοσιογράφους @gntsounos και @ckoutras https://t.co/uNpWNoV8xy","2017-07-20 09:38 +0000","1779.0","26.0","0.01461495222034851","4.0","0.0","12.0","6.0","1.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"887591772888715264","https://twitter.com/tzitzikostas/status/887591772888715264","Ευχαριστώ του συναδέλφους μου από όλη την Ευρώπη για την τιμή και την εμπιστοσύνη τους https://t.co/LbkLNhmfWX","2017-07-19 08:35 +0000","4091.0","104.0","0.025421657296504523","11.0","4.0","52.0","6.0","0.0","0.0","31.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"885821200840241153","https://twitter.com/tzitzikostas/status/885821200840241153","Η Περιφέρεια Κ.Μακεδονίας αποδεικνύει ότι υπάρχει η Ελλάδα της δημιουργίας, της επιχειρηματικότητας, η Ελλάδα που αγωνίζεται και πετυχαίνει https://t.co/iCYZ2T9hZc","2017-07-14 11:20 +0000","2639.0","73.0","0.027661993179234557","7.0","1.0","22.0","5.0","0.0","0.0","12.0","0.0","0","0","0","0","0","225","26","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"885781568941432833","https://twitter.com/tzitzikostas/status/885781568941432833","Παραλαμβάνοντας το Βραβείο της Επιχειρηματικής Περιφέρειας της Ευρώπης από τον πρόεδρο της @EU_CoR KH Lambertz στο Ευρωκοινοβούλιο #EERAward https://t.co/yTEBj0B5MC","2017-07-14 08:42 +0000","3127.0","75.0","0.023984649824112567","8.0","2.0","26.0","3.0","0.0","0.0","18.0","0.0","0","0","0","0","0","288","18","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
