"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"856145063105241089","https://twitter.com/tzitzikostas/status/856145063105241089","Η Τουρκία οφείλει να αναγνωρίσει τη Γενοκτονία των Αρμενίων και να πάψει να αρνείται την ιστορική αλήθεια https://t.co/smw4vSsq6y https://t.co/4ndtajdSX7","2017-04-23 13:57 +0000","2053.0","100.0","0.04870920603994155","8.0","0.0","32.0","6.0","15.0","0.0","11.0","0.0","0","0","0","0","0","28","28","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"854782014712664065","https://twitter.com/tzitzikostas/status/854782014712664065","Η τραγική απώλεια των 4 στελεχών των Εν. Δυνάμεων μάς γεμίζει θλίψη.Συλλυπητήρια στους οικείους τους.Γρήγορη ανάρρωση στην Ιπτάμενη Μηχανικό https://t.co/fl1idZsQlg","2017-04-19 19:41 +0000","2177.0","43.0","0.01975195222783647","7.0","0.0","25.0","3.0","0.0","0.0","5.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"854678239318609921","https://twitter.com/tzitzikostas/status/854678239318609921","Όσο είμαι Περιφερειάρχης δεν θα υπάρξει Κυβέρνηση η οποία θα μπορέσει να αγνοήσει το μνημείο της Αμφίπολης https://t.co/oTzWmeVlvm https://t.co/yMqvlYqyji","2017-04-19 12:49 +0000","2083.0","98.0","0.04704752760441671","9.0","1.0","23.0","4.0","19.0","0.0","9.0","0.0","0","0","0","0","0","33","33","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"853673563403976704","https://twitter.com/tzitzikostas/status/853673563403976704","Χριστός Ανέστη! Χρόνια πολλά με υγεία!! https://t.co/ATCmtpxzF3","2017-04-16 18:16 +0000","2692.0","230.0","0.08543833580980684","9.0","1.0","68.0","6.0","6.0","0.0","30.0","0.0","0","0","0","0","0","110","110","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"852907322833764352","https://twitter.com/tzitzikostas/status/852907322833764352","Στον Επιτάφιο του Αγίου Μηνά στη Θεσσαλονίκη σήμερα το μεσημέρι. Καλή Ανάσταση! https://t.co/wsCqO4q5T0","2017-04-14 15:32 +0000","2394.0","112.0","0.04678362573099415","8.0","0.0","34.0","7.0","4.0","0.0","8.0","0.0","0","0","0","0","0","51","51","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"852500948689850368","https://twitter.com/tzitzikostas/status/852500948689850368","Αγάπη και Αλληλεγγύη για κάθε συνάνθρωπό μας. Καλή Ανάσταση και καλό Πάσχα! https://t.co/rB74NPs9SN","2017-04-13 12:37 +0000","2453.0","95.0","0.03872808805544232","10.0","1.0","34.0","8.0","0.0","0.0","16.0","0.0","0","0","0","0","0","26","26","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"852030501346983937","https://twitter.com/tzitzikostas/status/852030501346983937","Επίτροπος Περιφερειακής Πολιτικής ΕΕ @CorinaCretuEU από Βεργίνα: Συγχαρητήρια στην Περ. Κ.Μακεδονίας που αναδεικνύεται συνεχώς 1η στο ΕΣΠΑ https://t.co/P6TWTJ0TNA","2017-04-12 05:27 +0000","1994.0","91.0","0.04563691073219659","10.0","0.0","23.0","6.0","11.0","0.0","3.0","0.0","0","0","1","0","0","37","37","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"851868100815355906","https://twitter.com/tzitzikostas/status/851868100815355906","Η νέα εποχή του αεροδρομίου ""Μακεδονία"" της Θεσσαλονίκης ξεκινάει σήμερα. Τεράστια προοπτική ανάπτυξης για τον τόπο μας! https://t.co/cHnlwUVtPV","2017-04-11 18:42 +0000","2271.0","169.0","0.07441655658300309","11.0","1.0","39.0","3.0","11.0","0.0","17.0","0.0","0","0","0","0","0","87","87","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"851388024130875393","https://twitter.com/tzitzikostas/status/851388024130875393","Στη σύσκεψη των Περιφερειαρχών με τον Υπουργό Αγροτικής Ανάπτυξης Β.Αποστόλου στην Αθήνα,για θέματα πρωτογενούς τομέα https://t.co/4ZqXpAbgEd","2017-04-10 10:54 +0000","2062.0","67.0","0.03249272550921436","6.0","0.0","20.0","4.0","3.0","0.0","7.0","0.0","0","0","0","0","0","27","27","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"850316227352428544","https://twitter.com/tzitzikostas/status/850316227352428544","Επίτροπος Περιφερειακής Πολιτικής της ΕΕ @CorinaCretuEU από Θεσνίκη:1η στην Ελλάδα η Περιφέρεια Κ.Μακεδονίας στο ΕΣΠΑhttps://t.co/iOazkdN6At https://t.co/tf9WU3Td1L","2017-04-07 11:56 +0000","2221.0","132.0","0.05943268797838811","10.0","0.0","20.0","8.0","21.0","0.0","24.0","0.0","0","0","0","0","0","49","49","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
