"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"880389185449992193","https://twitter.com/tzitzikostas/status/880389185449992193","6 εκατομμύρια € από το ΕΣΠΑ της Περιφέρειας Κ.Μακεδονίας για υποδομές κ εξοπλισμό Πανεπιστημίων κ Ερευνητικών Κέντρωνhttps://t.co/soy3Aee83M https://t.co/oTIqlUQqbv","2017-06-29 11:35 +0000","1296.0","60.0","0.046296296296296294","6.0","0.0","27.0","5.0","8.0","0.0","10.0","0.0","0","0","0","0","0","4","4","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"878700551181094913","https://twitter.com/tzitzikostas/status/878700551181094913","Πάνω από 6000 συμπολίτες μας στο Λιμάνι της Θεςνίκης στη συναυλία της Περιφέρειας Κ. Μακεδονίας στη μνήμη του Σ.Κουγιουμτζή με τον Γ.Νταλάρα https://t.co/9GhqYzlYBk","2017-06-24 19:45 +0000","1352.0","155.0","0.11464497041420119","4.0","0.0","19.0","1.0","14.0","0.0","9.0","0.0","0","0","0","0","0","108","108","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"878226867446104065","https://twitter.com/tzitzikostas/status/878226867446104065","Παραδώσαμε τον Κόμβο Κ16 στη Θεσσαλονίκη, ένα έργο της Περιφέρειας Κ.Μακεδονίας, από τα μεγαλύτερα στη Βόρεια Ελλάδα https://t.co/FU8NH0TGEF https://t.co/OqgxVo8O0a","2017-06-23 12:22 +0000","1338.0","110.0","0.08221225710014948","9.0","0.0","23.0","3.0","22.0","0.0","5.0","0.0","0","0","0","0","0","48","48","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"877935934389444608","https://twitter.com/tzitzikostas/status/877935934389444608","Πολύ φοβάμαι ότι η Ευρωπαϊκή Ένωση θα διαλυθεί εάν συνεχίσει να είναι η Ευρώπη μόνο των ισχυρών https://t.co/HFXNjLvUA2 https://t.co/nUYh4npwrt","2017-06-22 17:06 +0000","943.0","44.0","0.04665959703075292","3.0","1.0","10.0","4.0","4.0","0.0","12.0","0.0","0","0","0","0","0","10","10","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"877549515796041730","https://twitter.com/tzitzikostas/status/877549515796041730","Απόλυτη επιτυχία κ συμμετοχή εκατοντάδων πολιτών στην εκδήλωση για το Mέλλον της ΕΕ παρουσία του ΠτΔ Π.Παυλόπουλου https://t.co/qallzwixob https://t.co/ZDLIAkYCPM","2017-06-21 15:31 +0000","1372.0","99.0","0.07215743440233237","7.0","0.0","30.0","3.0","12.0","0.0","12.0","0.0","0","0","0","0","0","35","35","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"877055698760347648","https://twitter.com/tzitzikostas/status/877055698760347648","Σήμερα στις 7μ.μ. συζήτηση για το Μέλλον της ΕΕ με @CoR_President, @kouskouvelis, @MarianaPirgioti &amp; κεντρική ομιλία του ΠτΔ Π.Παυλόπουλου https://t.co/bdTVQIGmEq","2017-06-20 06:49 +0000","2766.0","107.0","0.038684020245842374","7.0","1.0","25.0","13.0","9.0","0.0","34.0","0.0","0","0","0","0","0","18","18","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"876720320593489920","https://twitter.com/tzitzikostas/status/876720320593489920","Στα αποκαλυπτήρια της πλακέτας για το Μουσείο Ολοκαυτώματος Θεσσαλονίκης, στο πλαίσιο της Τριμερούς Συνόδου Κορυφής Ελλάδας–Κύπρου–Ισραήλ https://t.co/lwy0QWmez4","2017-06-19 08:36 +0000","1634.0","97.0","0.05936352509179926","3.0","0.0","30.0","5.0","6.0","0.0","17.0","0.0","0","0","0","0","0","36","36","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"874924992315748352","https://twitter.com/tzitzikostas/status/874924992315748352","Αντιπλημμυρικές παρεμβάσεις στους ποταμούς Στρυμόνα και Έβρο με 11,5 εκ. ευρώ από το Interreg Ελλάδα- Βουλγαρία https://t.co/sXo9Bnnvr5 https://t.co/DIH9pSGwz2","2017-06-14 09:42 +0000","1540.0","62.0","0.04025974025974026","6.0","0.0","19.0","6.0","7.0","0.0","19.0","0.0","0","0","0","0","0","5","5","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"874334290418511872","https://twitter.com/tzitzikostas/status/874334290418511872","Κανένας νέος μετωπικός ή πλευρικος σταθμός διοδίων στην Εγνατία Οδό μέχρι την εφαρμογή αναλογικού συστήματος χρέωσης https://t.co/qiYZEKuE3L https://t.co/pgHfito2fJ","2017-06-12 18:35 +0000","1857.0","109.0","0.05869682283252558","7.0","2.0","35.0","7.0","10.0","0.0","20.0","0.0","0","0","0","0","0","28","28","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"872774924108255232","https://twitter.com/tzitzikostas/status/872774924108255232","Εγκρίναμε την προμήθεια 15 ασθενοφόρων για το ΕΚΑΒ στην Κ. Μακεδονία, προϋπολογισμού 1 εκατομμυρίου ευρώ από το ΕΣΠΑ https://t.co/mZzq0onFf0 https://t.co/UE3M5Bwwk0","2017-06-08 11:18 +0000","1839.0","62.0","0.03371397498640565","3.0","2.0","27.0","3.0","3.0","0.0","21.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"872405177822851072","https://twitter.com/tzitzikostas/status/872405177822851072","Αναπτυξιακή ταφόπλακα τα 38 διόδια στην Εγνατία Οδό που αποτελεί μεταφορικό, τουριστικό κ εξαγωγικό μοχλό για τη χώραhttps://t.co/EW7K24lzDs https://t.co/8RajB3HKtN","2017-06-07 10:49 +0000","2099.0","69.0","0.03287279656979514","9.0","1.0","28.0","2.0","8.0","0.0","19.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"872376532869709826","https://twitter.com/tzitzikostas/status/872376532869709826","Καλή επιτυχία στους μαθητές που δίνουν Πανελλαδικές Εξετάσεις! Χωρίς άγχος αλλά με ψυχραιμία εύχομαι να κατακτήσετε το στόχο σας https://t.co/rXWXT61zIT","2017-06-07 08:55 +0000","2101.0","61.0","0.029033793431699192","5.0","1.0","27.0","2.0","1.0","0.0","19.0","0.0","0","0","0","0","0","6","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"870563272377995264","https://twitter.com/tzitzikostas/status/870563272377995264","2,3 εκατομμύρια ευρώ μέσω του ΕΣΠΑ για την εξασφάλιση της πρόσβασης των μαθητών με αναπηρία στο εκπαιδευτικό σύστημαhttps://t.co/GnoaRzm7Jh https://t.co/quqLTAIyQ4","2017-06-02 08:50 +0000","2226.0","73.0","0.032794249775381853","10.0","0.0","36.0","4.0","4.0","0.0","16.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
