"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"826481350689566720","https://twitter.com/tzitzikostas/status/826481350689566720","Καραθανάσης, Βλαχάκος, Γιαλοψός. Δεν ξεχνάμε τους ήρωες που έδωσαν τη ζωή τους στα Ίμια για την Ελλάδα https://t.co/RQixN4GOKo","2017-01-31 17:24 +0000","3549.0","127.0","0.0357847280924204","16.0","1.0","67.0","11.0","0.0","0.0","15.0","0.0","0","0","0","0","0","17","17","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"824930944557662208","https://twitter.com/tzitzikostas/status/824930944557662208","Στο μπλόκο στην Κουλούρα Ημαθίας.Δίκαια τα αιτήματα των αγροτών, έκκληση οι κινητοποιήσεις να μη προκαλέσουν προβλήματα στο κοινωνικό σύνολο https://t.co/Vjjtf64zQz","2017-01-27 10:43 +0000","2823.0","171.0","0.06057385759829968","6.0","2.0","24.0","9.0","9.0","0.0","38.0","0.0","0","0","0","0","0","83","83","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"823918282277318658","https://twitter.com/tzitzikostas/status/823918282277318658","Το Σύμφωνο Συνεργασίας με το @CERN πρώτο βήμα για τη μετατροπή της Κεντρικής Μακεδονίας σε Περιφέρεια Καινοτομίας και Νέων Τεχνολογιών https://t.co/XCT51nxrMV","2017-01-24 15:40 +0000","1824.0","95.0","0.052083333333333336","5.0","1.0","19.0","4.0","14.0","0.0","17.0","0.0","0","0","0","0","0","35","35","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"822102133650653184","https://twitter.com/tzitzikostas/status/822102133650653184","Μοναδική η συναυλία στη Ροτόντα με ρεσιτάλ τραγουδιών του Δημήτρη Μαραμή που διοργάνωσε η Περιφ. Κεντρικής Μακεδονίαςhttps://t.co/7fjcRIGTJl https://t.co/zobHksNumL","2017-01-19 15:23 +0000","2306.0","78.0","0.033824804856895055","6.0","2.0","18.0","2.0","12.0","0.0","4.0","0.0","0","0","0","0","0","34","34","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"821402013628071940","https://twitter.com/tzitzikostas/status/821402013628071940","Συνάντηση με τον Τομεάρχη Μεταναστευτικής Πολιτικής της ΝΔ Μιλτιάδη Βαρβιτσιώτη για την κατάσταση στο προσφυγικό στην Κεντρική Μακεδονία https://t.co/fIxnD4uPKs","2017-01-17 17:01 +0000","3113.0","117.0","0.037584323803405074","7.0","0.0","31.0","5.0","10.0","0.0","11.0","0.0","0","0","0","0","0","53","53","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"819236138984599553","https://twitter.com/tzitzikostas/status/819236138984599553","Κρατήσαμε το οδικό δίκτυο ευθύνης της Περιφέρειας Κεντρικής Μακεδονίας ανοιχτό με προετοιμασία,σχεδιασμό και δουλειά https://t.co/sDTniXo51n https://t.co/yrWQ8YFwys","2017-01-11 17:34 +0000","2082.0","88.0","0.04226705091258405","6.0","0.0","25.0","7.0","9.0","0.0","17.0","0.0","0","0","0","0","0","24","24","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"818937202067570688","https://twitter.com/tzitzikostas/status/818937202067570688","Οι συλλήψεις σήμερα των δημοσιογράφων του ομίλου @parapolitika παραπέμπουν πάντως σε άλλες εποχές, τραγικές για τη χώρα...","2017-01-10 21:46 +0000","1802.0","46.0","0.025527192008879023","6.0","1.0","23.0","6.0","0.0","0.0","10.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"817343134241845248","https://twitter.com/tzitzikostas/status/817343134241845248","Θεοφάνεια στην Θεσσαλονίκη. Χρόνια πολλά!!! https://t.co/u1Fmd6L7tY","2017-01-06 12:12 +0000","2012.0","144.0","0.07157057654075547","7.0","0.0","24.0","15.0","13.0","0.0","21.0","0.0","0","0","0","0","0","64","64","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"816705754807828480","https://twitter.com/tzitzikostas/status/816705754807828480","Πρώτη πανελλαδικά και στο νέο ΕΣΠΑ η Περιφέρεια Κεντρικής Μακεδονίας! https://t.co/COycDNpmuD","2017-01-04 18:00 +0000","2053.0","69.0","0.03360935216755967","9.0","1.0","25.0","6.0","14.0","0.0","14.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"815881660176732160","https://twitter.com/tzitzikostas/status/815881660176732160","Στην Αρχιερατική Θεία Λειτουργία της Πρωτοχρονιάς που τελέστηκε χθες το πρωί στον Καθεδρικό Ναό της Του Θεού Σοφίας στη Θεσσαλονίκη https://t.co/eZT4Ra6bh4","2017-01-02 11:25 +0000","2416.0","163.0","0.06746688741721854","5.0","0.0","32.0","6.0","25.0","0.0","6.0","0.0","0","0","0","0","0","89","89","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
