"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"869183957207842816","https://twitter.com/tzitzikostas/status/869183957207842816","Με τον Μακαριότατο Αρχιεπίσκοπο Αθηνών και Πάσης Ελλάδος Ιερώνυμο στη Λιμνοθάλασσα Καλοχωρίου https://t.co/T0yxvjUPY2 https://t.co/qX6G814Rsm","2017-05-29 13:29 +0000","1933.0","92.0","0.04759441282979824","4.0","0.0","24.0","5.0","7.0","0.0","35.0","0.0","0","0","0","0","0","17","17","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"869137139338022913","https://twitter.com/tzitzikostas/status/869137139338022913","Η Ελλάδα αποχαιρετά τον Κωνσταντίνο Μητσοτάκη, ένα μεγάλο ηγέτη που ήταν πάντα μπροστά από την εποχή του. Καλό ταξίδι Πρόεδρε https://t.co/NFmnbveUYT","2017-05-29 10:23 +0000","3036.0","125.0","0.04117259552042161","19.0","1.0","55.0","5.0","0.0","0.0","28.0","0.0","0","0","0","0","0","17","17","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"868083624377282564","https://twitter.com/tzitzikostas/status/868083624377282564","Απαραίτητη η Συνταγματική Αναθεώρηση για τη χώρα, αναγκαία η συνεννόηση των πολιτικών δυνάμεων https://t.co/slwPg5dnwJ https://t.co/G1bAd2nci8","2017-05-26 12:37 +0000","1924.0","92.0","0.04781704781704782","5.0","1.0","22.0","6.0","5.0","0.0","27.0","0.0","0","0","0","0","0","26","26","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"867809502481051648","https://twitter.com/tzitzikostas/status/867809502481051648","Απερίφραστα καταδικαστέα η επίθεση σε βάρος του Λ.Παπαδήμου. Χρέος της πολιτείας να αντιμετωπίσει την τρομοκρατία κ να προστατεύσει τη χώρα.","2017-05-25 18:28 +0000","2218.0","63.0","0.028403967538322812","7.0","2.0","24.0","8.0","0.0","0.0","22.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"867682882919305216","https://twitter.com/tzitzikostas/status/867682882919305216","Επίσκεψη με τον Πρόεδρο της Νέας Δημοκρατίας @kmitsotakis στην Αμφίπολη https://t.co/ox0Hg18RH2 https://t.co/lRAK9EbORY","2017-05-25 10:04 +0000","2110.0","150.0","0.07109004739336493","7.0","1.0","31.0","7.0","14.0","0.0","19.0","0.0","0","0","0","0","0","71","71","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"867423507877122048","https://twitter.com/tzitzikostas/status/867423507877122048","Ευχαριστώ πολύ τον @kmitsotakis για το ωραίο δώρο που μου έδωσε για το αγοράκι μου! https://t.co/gYXCGj4ws6","2017-05-24 16:54 +0000","4889.0","531.0","0.10861116792800164","8.0","1.0","70.0","25.0","29.0","0.0","93.0","0.0","0","0","0","0","0","305","305","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"867369617290874882","https://twitter.com/tzitzikostas/status/867369617290874882","Ζήτησα από τα αρμόδια υπουργεία να ορίσουν ως αργία την Ημέρα του Αγίου Πνεύματος για ιδιωτικό κ δημόσιο τομέα σ' όλη την Κεντρική Μακεδονία https://t.co/VhrxfvJVKz","2017-05-24 13:20 +0000","4374.0","406.0","0.09282121627800641","6.0","16.0","19.0","21.0","10.0","0.0","279.0","0.0","0","0","1","0","0","54","54","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"867310671473643520","https://twitter.com/tzitzikostas/status/867310671473643520","""Ναι σε μια ουσιαστική μεταρρύθμιση του Καλλικράτη, όχι στη απορρύθμιση της αυτοδιοίκησης"" -Άρθρο μου στο insider.gr https://t.co/RBEabyVsId https://t.co/5a5hqfgWze","2017-05-24 09:25 +0000","1904.0","76.0","0.03991596638655462","3.0","0.0","24.0","5.0","9.0","0.0","34.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"866710917408587779","https://twitter.com/tzitzikostas/status/866710917408587779","Η Θεσσαλονίκη δεν αντέχει άλλο. Νέα παρέμβασή μου στον Υπουργό Μεταφορών για να αρθεί το αδιέξοδο στον ΟΑΣΘ https://t.co/ZVPpJaKmAh","2017-05-22 17:42 +0000","2171.0","76.0","0.035006909258406264","10.0","0.0","29.0","5.0","9.0","0.0","23.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"866279565919965184","https://twitter.com/tzitzikostas/status/866279565919965184","Η μη αναγνώριση της Γενοκτονίας των Ποντίων συνιστά δεύτερο μεγαλύτερο έγκλημα από την πλευρά της Τουρκίας https://t.co/shV2Cnn112 https://t.co/0aSBJGuyeN","2017-05-21 13:08 +0000","2257.0","150.0","0.0664599025254763","8.0","2.0","44.0","7.0","7.0","0.0","22.0","0.0","0","0","0","0","0","60","60","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
